,车辆id,充电需求产生的时间,充电需求产生的地址,预估充电时长,车辆剩余行驶里程
410,410,8.723975045069245,[65 83],1.1271984973983231,312.1335837669462
411,411,7.169538537992848,[37 96],1.8157075398802638,197.3820766866227
412,412,9.352432271508208,[55 79],1.7819539476896329,203.00767538506116
413,413,9.245804307567013,[70 38],1.70549436618158,215.75093896973667
414,414,9.908946080165665,[88 73],2.440152882041515,93.30785299308087
415,415,5.513009896637608,[20 62],1.1332873742941316,311.11877095097805
416,416,9.15587224981782,[17 71],1.5218479404096656,246.35867659838905
417,417,6.888787054498955,[39 56],1.8722317641790347,187.96137263682755
418,418,6.697883301126636,[59 55],1.441009955395739,259.8316741007102
419,419,7.315088132481126,[64 34],1.564154804297814,239.307532617031
420,420,8.184697089098243,[69 25],0.9015599270035848,349.7400121660692
421,421,7.487281902897802,[53 74],1.1089615381940563,315.17307696765727
422,422,9.037212475478684,[18 85],1.7472540004366774,208.7909999272204
423,423,8.405922198521841,[42 87],0.8957433877526004,350.7094353745666
424,424,6.696320579940783,[91  6],1.5121243462987335,247.97927561687774
425,425,6.840944417482321,[78 32],1.0852698564218917,319.12169059635136
426,426,5.7873604022524985,[37 54],0.7603878297046127,373.2686950492312
427,427,8.05249061457573,[10 84],1.3887273279168533,268.5454453471911
428,428,6.609740335113968,[74  1],1.477143542127518,253.80940964541367
429,429,6.2292986948047,[44 63],2.0859331636465104,152.3444727255816
430,430,9.94132597562989,[91 10],0.6388632553485059,393.52279077524906
431,431,7.180794215014972,[40  8],0.8787754817973576,353.5374197004404
432,432,7.8113468399143855,[28 64],0.9350206076409673,344.1632320598387
433,433,7.248967888648709,[60 97],0.6165861726229913,397.2356378961681
434,434,8.115763296091894,[86 60],1.1455447012262712,309.0758831289548
435,435,9.879760099015721,[ 3 97],1.769413461667456,205.09775638875735
436,436,6.917779559541849,[44 62],2.061756708392318,156.37388193461365
437,437,8.817883948786125,[20 62],1.8885261609676804,185.2456398387199
438,438,7.810228538554702,[20 42],0.8713370956602932,354.7771507232845
439,439,6.786337347296051,[15 39],1.7793994911193987,203.43341814676688
440,440,8.965796081306703,[31 73],1.157786996802621,307.0355005328965
441,441,5.127049112232712,[12 63],1.103622236551512,316.062960574748
442,442,7.093380533915067,[91 79],1.0822796004369004,319.62006659384997
443,443,9.169638339421331,[44 89],1.306118451989693,282.31359133505117
444,444,7.660049958210536,[41 90],0.9855696731460317,335.73838780899473
445,445,7.063899026173052,[93 80],1.7582725873395646,206.95456877673922
446,446,9.92302935804187,[89 23],0.9538752499441184,341.02079167598026
447,447,6.542423631773833,[45 35],1.2993469243179447,283.44217928034254
448,448,5.9979463980214085,[99 63],1.7983053961612978,200.28243397311704
449,449,9.369089394334644,[25 62],1.3751687971892443,270.8052004684593
450,450,8.185046978090735,[34 66],2.017705349488026,163.715775085329
451,451,7.590579276130762,[90  6],1.2711628734434326,288.13952109276124
452,452,6.420036924032521,[78 33],1.39363178619533,267.7280356341117
453,453,8.075795558049897,[86 93],1.8160775525773507,197.32040790377488
454,454,7.263119592720656,[ 3 32],1.1594720005122805,306.7546665812866
455,455,8.709286787856508,[64 78],1.73235913814664,211.27347697556
456,456,8.215133553145337,[65 62],2.28565707060043,119.05715489992834
457,457,8.650409523838801,[60 97],1.5192509490625827,246.79150848956954
458,458,9.07025600860491,[61 78],1.4201413592233019,263.309773462783
459,459,9.48638524521747,[39 66],1.5970989942740148,233.8168342876642
460,460,8.488347946932757,[91 17],1.320605648959799,279.89905850670016
461,461,7.769580110326037,[13 39],1.432840027791409,261.1933287014318
462,462,7.666415164153863,[ 3 96],1.3488630513692026,275.18949143846623
463,463,7.831950987464412,[43 36],1.259939018889674,290.0101635183876
464,464,8.352813731275164,[45 20],2.3091180734540417,115.1469877576597
465,465,9.056682763766624,[38 18],2.4707347260734136,88.2108789877644
466,466,9.798991975271433,[40 61],1.3732955211652402,271.11741313912665
467,467,9.204500661467664,[94 96],1.3210031482725786,279.8328086212369
468,468,9.325579939938642,[48  2],1.3816646957921357,269.72255070131075
469,469,8.454822187911434,[42 34],1.7984067573467442,200.26554044220933
470,470,8.171648900455306,[77  2],1.1508839420809,308.1860096531833
471,471,5.742661363083623,[ 5 32],1.984229062196512,169.29515630058134
472,472,8.845169436198178,[ 5 34],1.944855992178124,175.85733463697932
473,473,6.351146853573014,[28 79],1.591420577568461,234.7632370719232
474,474,8.814029014158725,[91 74],1.3372533912158535,277.12443479735776
475,475,8.202070097168457,[13 53],0.2632400668817281,456.12665551971196
476,476,9.63622253842373,[59 66],1.5165917371930175,247.2347104678304
477,477,7.7816741125146836,[66 62],1.575478355084157,237.42027415264053
478,478,8.843023307378678,[89  6],2.619000951470853,63.4998414215245
479,479,7.2221009610947595,[69  8],1.2009930290920718,299.8344951513214
480,480,6.333383197656003,[11 66],1.820731296297295,196.54478395045084
481,481,8.41988894656118,[95 81],1.4599682499621178,256.671958339647
482,482,8.878396807196943,[ 7 63],1.3580640305800682,273.655994903322
483,483,6.864848797357448,[65 66],1.5854216710932678,235.76305481778869
484,484,7.891327462968988,[11 39],0.9935345370153508,334.41091049744153
485,485,7.619177304171134,[17 54],1.7597250809386393,206.71248651022677
486,486,9.871361021842292,[ 2 91],1.0588158161899324,323.53069730167795
487,487,6.252194114170555,[27 69],1.8483987912072826,191.93353479878624
488,488,9.504503915118438,[88 19],1.7766685260580701,203.88857899032163
489,489,8.327221249476084,[96 41],1.1242007971885613,312.63320046857314
490,490,7.1135815943797045,[ 8 85],1.0759806411697999,320.6698931383667
491,491,9.056673893473342,[14 51],1.2129382722888886,297.84362128518524
492,492,5.567076523476311,[43 29],1.5857631393221239,235.7061434463127
493,493,9.554861753167831,[45 90],2.499337388844599,83.44376852590018
494,494,7.988786648184407,[44 34],1.8454038802336612,192.43268662772314
495,495,9.068444913272394,[58 94],2.150085724019803,141.65237933003283
496,496,9.520768448984148,[69 22],0.7077189535090631,382.0468410818228
497,497,6.93752766170643,[37 47],2.0696433109729977,155.05944817116705
498,498,9.905448653785687,[88 79],1.6660245432265142,222.32924279558097
499,499,9.355556076972816,[12 82],1.7698600669904565,205.02332216825724
500,500,7.837459787012834,[15 65],1.03906613684856,326.82231052523997
501,501,6.915350210062259,[12 66],2.4711953814702623,88.13410308828962
502,502,6.9706047695719775,[43  4],1.3531702103008123,274.4716316165313
503,503,8.093050721537125,[ 5 32],1.4791896614974185,253.46838975043025
504,504,8.27115233528021,[88 76],1.289247314473947,285.1254475876755
505,505,8.39508751905596,[30 76],1.748955281759974,208.50745304000432
506,506,7.339440894780307,[38 91],1.271813762360508,288.031039606582
507,507,8.167944679479355,[89 99],2.1144055968625977,147.59906718956705
508,508,5.590385885267326,[99 98],2.086218231549118,152.29696140848037
509,509,9.121301181091155,[55  2],2.6444780357841,59.25366070265
510,510,9.327649416468384,[41 13],1.6194108684789517,230.0981885868414
511,511,9.236598263438221,[56 47],0.3261276964374944,445.64538392708425
512,512,8.497649085568096,[45 70],1.9939247868583894,167.67920219026843
513,513,9.742574163268271,[58 68],0.7388590293803816,376.8568284366031
514,514,9.032557945111368,[46 96],1.7940419279702102,200.99301200496498
515,515,7.7954316926097365,[87 13],0.47753207751247295,420.41132041458786
516,516,8.943440712623708,[98 58],1.9464484208014634,175.5919298664228
517,517,9.049318469898225,[62 40],1.6290396914710314,228.49338475482807
518,518,6.930719038981053,[37 66],1.9593758942509303,173.43735095817829
519,519,8.724539545090021,[46 49],1.4843334739198981,252.611087680017
520,520,7.189537241121474,[45 51],1.2410655360006762,293.1557439998873
521,521,9.274268848504335,[44 18],1.5226189964853383,246.2301672524436
522,522,7.182681527163458,[86 73],1.4147361397205935,264.21064337990106
523,523,8.09911079036696,[89 83],1.091965939663028,318.0056767228287
524,524,8.23487176951165,[68  0],2.1489403733375125,141.84327111041458
525,525,8.279889611736362,[43 21],1.7570497859665932,207.1583690055678
526,526,7.716713287674197,[41 46],0.9793612143816285,336.77313093639526
527,527,6.755386307804119,[17  2],1.8394884288318543,193.41859519469097
528,528,7.721154299901721,[32 98],0.3764140162639873,437.26433062266887
529,529,9.22377755033277,[ 7 86],0.9317152184649017,344.7141302558497
530,530,7.45161522380033,[58 54],1.9293131178205178,178.44781369658037
531,531,8.282781792366745,[93 97],2.0853852156487367,152.4357973918772
532,532,6.555071253979757,[69 20],0.9794030667820414,336.76615553632644
533,533,6.825309117011314,[93 97],1.3658441146444211,272.3593142259298
534,534,8.07707511613003,[18 90],0.1705604729881247,471.57325450197925
535,535,9.662859398327345,[61 99],1.392676998545316,267.887166909114
536,536,8.17771439347332,[18 88],2.1135712435367764,147.73812607720393
537,537,8.429298181333621,[15 70],1.289868295075435,285.0219508207608
538,538,7.965940914128892,[90 18],1.6650669706366596,222.4888382272234
539,539,7.468641012411905,[ 4 32],2.05092985862532,158.17835689577998
540,540,7.166024799322109,[ 2 41],1.5232452589108394,246.12579018152678
541,541,8.395438873040558,[43 65],1.6688750999800224,221.8541500033296
542,542,5.815484297000186,[12 38],1.6762180317170658,220.63032804715567
543,543,6.656967268948667,[32 75],2.4117993241774722,98.0334459704213
544,544,9.173369066473796,[88 73],1.0186131627245523,330.2311395459079
545,545,6.572647572616168,[66 99],1.0968703086816545,317.18828188639094
546,546,8.970439012502437,[47 77],1.9000178956766103,183.33035072056495
547,547,9.606077684364843,[15 41],1.1315062805456775,311.41561990905376
548,548,8.435228660789654,[12 55],2.273728562048267,121.0452396586222
549,549,8.278276953404875,[39 65],0.59335023112686,401.10829481219
550,550,8.563908860506126,[92 94],1.6214171055033981,229.76381574943363
551,551,7.228029266368428,[32 65],1.3587088757713226,273.5485207047796
552,552,6.768787892368078,[52  2],0.7710385652252487,371.4935724624586
553,553,8.49127843657601,[43 20],2.047551038227559,158.74149362874022
554,554,9.885801006096251,[39 52],1.2607012849052452,289.88311918245915
555,555,9.067979190301845,[19 88],1.4531714672181115,257.80475546364806
556,556,7.443753707332687,[19 90],1.4315769534189737,261.4038410968377
557,557,8.299091196082607,[56 86],0.7084849239581192,381.91917934031346
558,558,6.549967818323085,[45  7],1.5880508680171823,235.32485533046963
559,559,8.547715645288582,[ 4 42],0.39782213013288814,433.6963116445187
560,560,9.499169628150621,[93 42],1.0069851924835223,332.1691345860796
561,561,7.627307344220348,[40 10],2.848745469428147,25.20908842864215
562,562,8.068106903413222,[18 86],1.6133392225459793,231.11012957567013
563,563,8.864745358688937,[ 5 42],0.6420580596388845,392.99032339351925
564,564,9.727038680802705,[20 82],1.3281286395673015,278.64522673878304
565,565,9.806131040735677,[43 69],1.3180533788978301,280.3244368503616
566,566,7.562716924994024,[91 78],0.9997292550017457,333.378457499709
567,567,9.510049425982816,[68 28],1.9691546368569928,171.80756052383452
568,568,7.281954127117126,[43 51],2.3257024226201857,112.38292956330238
569,569,7.027082633325477,[97 81],2.280781419290127,119.86976345164553
570,570,7.623357682984626,[12 88],1.4590687292522209,256.8218784579632
571,571,8.945136377456912,[86 10],1.6424507442857963,226.25820928570062
572,572,8.20378688289236,[ 6 36],0.804458831652852,365.92352805785805
573,573,5.542477249196031,[39  7],1.2481394442874496,291.97675928542503
574,574,8.699393761499513,[12  0],1.9156641685695455,180.72263857174244
575,575,6.880644901103878,[ 3 95],1.0388033770317355,326.8661038280441
576,576,9.371561854433756,[46 97],2.2926084099818205,117.89859833636325
577,577,7.680343969704232,[97 58],1.7451938868480297,209.13435219199505
578,578,5.547099327771703,[20 92],0.7907303076907348,368.2116153848775
579,579,7.429721400089834,[56 70],1.376136451236486,270.64392479391904
580,580,9.954002794236033,[20 89],1.9931184001675497,167.81359997207505
581,581,8.327929029814609,[49 75],1.2183056227556297,296.9490628740617
582,582,6.396684718123485,[44 68],2.089723760733598,151.7127065444003
583,583,8.363421363537022,[65 82],1.314115461255636,280.980756457394
584,584,7.128575223090981,[46 20],2.16887900244548,138.5201662590867
585,585,9.346580116562286,[80 58],0.42835229295695054,428.60795117384157
586,586,7.187349597113929,[11 90],1.5647252818938242,239.21245301769596
587,587,9.2837052483797,[49 79],1.1360565321717935,310.6572446380344
588,588,7.967889317171327,[39 47],1.0482163622742258,325.29727295429575
589,589,5.830905409771999,[11 38],1.574285764325112,237.61903927914798
590,590,8.701611469850825,[63 42],1.8018489986042159,199.691833565964
591,591,8.9968113277923,[90 13],1.4941688566454587,250.97185722575688
592,592,8.601412975428886,[ 2 72],1.6642524293923313,222.62459510127812
593,593,7.485668719599315,[88  6],1.78112358310009,203.14606948331834
594,594,6.891214134577522,[47  1],1.4190803177431157,263.4866137094807
595,595,9.400349144947501,[13 42],2.0018483924866826,166.3586012522196
596,596,7.295760071669351,[56 46],1.6329203717260632,227.8466047123228
597,597,8.00579128052734,[41 10],1.701839662548919,216.36005624184685
598,598,9.090538746611362,[73 58],0.7506701457314324,374.88830904476123
599,599,8.301511475251035,[18 88],1.0045791463090485,332.57014228182527
600,600,8.952079599655494,[21 65],1.2517571389206745,291.3738101798876
601,601,7.479905447062898,[99 29],1.6670792942480208,222.1534509586632
602,602,7.327431493005416,[46 70],1.4293378980129325,261.77701699784456
603,603,9.386879877579194,[44 55],1.66446893616161,222.58851063973165
604,604,9.538552158704261,[40 63],0.7378153563830223,377.030773936163
605,605,7.704560891713113,[30 99],1.745858278677958,209.02362022034035
606,606,6.394718158152276,[56 69],0.6332423602544827,394.4596066242529
607,607,8.990618946851335,[26 98],0.7850103410896042,369.1649431517326
608,608,6.423717863256529,[21 61],1.7855158436706637,202.41402605488938
609,609,7.130769533293105,[44 63],2.6199787523333793,63.33687461110345
610,610,6.0720260135070605,[40 47],1.4345983033790368,260.9002827701605
611,611,7.574288182379707,[80 33],1.2421747856468135,292.9708690588644
612,612,8.877495698304156,[13 69],1.6842663460857568,219.28894231904053
613,613,8.099651328552719,[17 88],0.8506973005888874,358.2171165685188
614,614,8.45959141100785,[45 94],1.604975203962736,232.50413267287732
615,615,6.5414548942070105,[97 97],1.5408753491667537,243.18744180554106
616,616,7.665906151193997,[93 41],1.0380360344388229,326.9939942601962
617,617,9.220866663775164,[44 20],1.047281800703261,325.4530332161232
618,618,7.162623821768262,[85 59],1.6872389942619204,218.7935009563466
619,619,6.588061061267267,[75  1],2.5795980453986296,70.06699243356174
620,620,9.005530104048583,[88 79],0.6483424197570266,391.9429300404956
621,621,6.582393749401097,[32 72],1.684631359391748,219.228106768042
622,622,6.539246097169508,[44 31],1.4367420112367046,260.54299812721587
623,623,7.522270440397649,[57 85],1.7561608859632474,207.30651900612543
624,624,8.794568102429416,[44  3],1.100173142610248,316.6378095649587
625,625,7.063372521628524,[39 56],1.80527780469038,199.12036588493666
626,626,8.030805803330281,[54  0],2.0454945992455382,159.08423345907696
627,627,8.194589673866977,[69  9],1.838359798685683,193.6067002190528
628,628,9.883372053025687,[11  2],1.287844494585122,285.35925090247963
629,629,9.552162211537585,[37 65],1.2898591844084482,285.0234692652586
630,630,9.073447088560416,[37 53],1.3033017171216734,282.78304714638773
631,631,8.66761056362219,[25 70],2.2286223594868027,128.5629400855329
632,632,8.43027440432394,[46 11],2.2609234735598154,123.1794210733641
633,633,7.042238934797805,[65 62],1.4313675807162263,261.4387365472956
634,634,9.037743726344535,[11 49],1.1470892676842275,308.81845538596207
